Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,526870.16
Extraction Timestamp,20250727_150650
Monthly Income,"12,000.00"
Total Investment Amount,"1,102,962.63"
Total Investment Final Value,"2,532,207.61"
Total Investment Profit After Tax,"748,080.03"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,567.91"
Weighted Cost (should be ~0),-0.92
Weighted Investment Profit,"921,036.44"
Weighted Calculation Converged,Yes
