Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,368852.38
Extraction Timestamp,20250727_160531
Monthly Income,"12,000.00"
Total Investment Amount,"441,843.98"
Total Investment Final Value,"810,207.16"
Total Investment Profit After Tax,"183,904.42"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"9,021.23"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"718,156.44"
Weighted Calculation Converged,Yes
