Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,304844.17
Extraction Timestamp,20250727_153212
Monthly Income,"12,000.00"
Total Investment Amount,"1,736,634.11"
Total Investment Final Value,"4,342,355.88"
Total Investment Profit After Tax,"1,384,781.89"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"6,352.89"
Weighted Cost (should be ~0),0.90
Weighted Investment Profit,"575,366.79"
Weighted Calculation Converged,Yes
