Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,472312.49
Extraction Timestamp,20250727_193822
Monthly Income,"12,000.00"
Total Investment Amount,"728,740.45"
Total Investment Final Value,"1,233,629.45"
Total Investment Profit After Tax,"250,571.41"
Effective Annual Return After Tax,2.89%
Weighted Monthly Payment (30 years),"8,339.00"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"575,259.65"
Weighted Calculation Converged,Yes
