Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),204
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,569507.25
Extraction Timestamp,20250727_225226
Monthly Income,"12,000.00"
Total Investment Amount,"631,395.69"
Total Investment Final Value,"1,135,414.14"
Total Investment Profit After Tax,"253,199.54"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"9,309.73"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"816,604.17"
Weighted Calculation Converged,Yes
