Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),192
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,247004.01
Extraction Timestamp,20250727_191304
Monthly Income,"12,000.00"
Total Investment Amount,"877,655.61"
Total Investment Final Value,"1,609,961.60"
Total Investment Profit After Tax,"367,045.09"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"7,111.76"
Weighted Cost (should be ~0),0.42
Weighted Investment Profit,"426,344.81"
Weighted Calculation Converged,Yes
