Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,443165.18
Extraction Timestamp,20250727_164523
Monthly Income,"12,000.00"
Total Investment Amount,"499,035.45"
Total Investment Final Value,"755,221.31"
Total Investment Profit After Tax,"124,224.74"
Effective Annual Return After Tax,2.59%
Weighted Monthly Payment (30 years),"8,560.24"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"516,964.47"
Weighted Calculation Converged,Yes
