Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,344523.35
Extraction Timestamp,20250728_084902
Monthly Income,"12,000.00"
Total Investment Amount,"252,448.03"
Total Investment Final Value,"357,940.94"
Total Investment Profit After Tax,"50,362.65"
Effective Annual Return After Tax,2.54%
Weighted Monthly Payment (30 years),"8,747.49"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"475,552.57"
Weighted Calculation Converged,Yes
