Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),300
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,586430.51
Extraction Timestamp,20250727_153538
Monthly Income,"12,000.00"
Total Investment Amount,"1,623,428.61"
Total Investment Final Value,"4,398,410.14"
Total Investment Profit After Tax,"1,497,258.13"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,972.93"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"976,571.27"
Weighted Calculation Converged,Yes
