Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1068534.20
Extraction Timestamp,20250727_231416
Monthly Income,"12,000.00"
Total Investment Amount,"1,444,347.38"
Total Investment Final Value,"4,348,161.79"
Total Investment Profit After Tax,"1,600,224.25"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"10,251.16"
Weighted Cost (should be ~0),-0.51
Weighted Investment Profit,"1,587,652.11"
Weighted Calculation Converged,Yes
