Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,664433.86
Extraction Timestamp,20250727_171134
Monthly Income,"12,000.00"
Total Investment Amount,"649,974.23"
Total Investment Final Value,"1,347,229.07"
Total Investment Profit After Tax,"358,802.39"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"10,061.64"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"1,086,025.29"
Weighted Calculation Converged,Yes
