Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1014634.68
Extraction Timestamp,20250729_011843
Monthly Income,"12,000.00"
Total Investment Amount,"1,900,119.32"
Total Investment Final Value,"7,185,358.77"
Total Investment Profit After Tax,"2,978,823.73"
Effective Annual Return After Tax,4.02%
Weighted Monthly Payment (30 years),"8,050.47"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"1,419,879.94"
Weighted Calculation Converged,Yes
