Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1243140.60
Extraction Timestamp,20250727_232939
Monthly Income,"12,000.00"
Total Investment Amount,"1,004,022.34"
Total Investment Final Value,"3,314,797.66"
Total Investment Profit After Tax,"1,284,339.37"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"11,785.34"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"2,027,978.53"
Weighted Calculation Converged,Yes
