Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,300562.50
Extraction Timestamp,20250727_225718
Monthly Income,"12,000.00"
Total Investment Amount,"900,490.45"
Total Investment Final Value,"1,603,920.57"
Total Investment Profit After Tax,"351,384.71"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"7,138.98"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"403,510.50"
Weighted Calculation Converged,Yes
