Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,712843.47
Extraction Timestamp,20250728_093517
Monthly Income,"12,000.00"
Total Investment Amount,"1,888,706.55"
Total Investment Final Value,"4,965,096.99"
Total Investment Profit After Tax,"1,660,381.88"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,765.55"
Weighted Cost (should be ~0),0.00
Weighted Investment Profit,"855,293.46"
Weighted Calculation Converged,Yes
