Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,334854.73
Extraction Timestamp,20250727_150654
Monthly Income,"12,000.00"
Total Investment Amount,"1,498,986.69"
Total Investment Final Value,"3,625,141.94"
Total Investment Profit After Tax,"1,122,155.93"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"6,957.83"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"669,013.79"
Weighted Calculation Converged,Yes
