Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,420579.05
Extraction Timestamp,20250727_153347
Monthly Income,"12,000.00"
Total Investment Amount,"1,387,447.12"
Total Investment Final Value,"3,092,015.41"
Total Investment Profit After Tax,"889,296.78"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"7,255.62"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"636,552.98"
Weighted Calculation Converged,Yes
