Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1087030.46
Extraction Timestamp,20250727_231435
Monthly Income,"12,000.00"
Total Investment Amount,"1,024,712.52"
Total Investment Final Value,"2,934,104.55"
Total Investment Profit After Tax,"1,041,015.74"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"11,179.30"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"1,719,287.35"
Weighted Calculation Converged,Yes
