Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,141382.36
Extraction Timestamp,20250727_163707
Monthly Income,"12,000.00"
Total Investment Amount,"98,121.20"
Total Investment Final Value,"125,673.38"
Total Investment Profit After Tax,"12,806.37"
Effective Annual Return After Tax,2.39%
Weighted Monthly Payment (30 years),"7,715.68"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"197,879.05"
Weighted Calculation Converged,Yes
