Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,766244.16
Extraction Timestamp,20250727_192243
Monthly Income,"12,000.00"
Total Investment Amount,"1,306,247.36"
Total Investment Final Value,"3,001,223.83"
Total Investment Profit After Tax,"893,783.54"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"9,003.74"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"1,005,751.77"
Weighted Calculation Converged,Yes
