Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,489157.82
Extraction Timestamp,20250727_195718
Monthly Income,"12,000.00"
Total Investment Amount,"282,873.20"
Total Investment Final Value,"439,899.07"
Total Investment Profit After Tax,"76,631.17"
Effective Annual Return After Tax,2.76%
Weighted Monthly Payment (30 years),"9,699.94"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"733,127.69"
Weighted Calculation Converged,Yes
