Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,570785.85
Extraction Timestamp,20250727_180747
Monthly Income,"12,000.00"
Total Investment Amount,"1,237,240.31"
Total Investment Final Value,"2,681,100.41"
Total Investment Profit After Tax,"751,240.09"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,188.77"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"786,759.35"
Weighted Calculation Converged,Yes
