Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),312
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,312896.08
Extraction Timestamp,20250727_162659
Monthly Income,"12,000.00"
Total Investment Amount,"2,118,728.46"
Total Investment Final Value,"6,089,108.31"
Total Investment Profit After Tax,"2,160,228.63"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"5,992.61"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"625,271.54"
Weighted Calculation Converged,Yes
