Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,333839.83
Extraction Timestamp,20250727_151820
Monthly Income,"12,000.00"
Total Investment Amount,"225,001.84"
Total Investment Final Value,"384,556.58"
Total Investment Profit After Tax,"78,390.33"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"9,297.07"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"646,998.16"
Weighted Calculation Converged,Yes
