Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,502361.04
Extraction Timestamp,20250727_180707
Monthly Income,"12,000.00"
Total Investment Amount,"2,228,673.79"
Total Investment Final Value,"6,855,907.25"
Total Investment Profit After Tax,"2,550,875.52"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"6,655.34"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"803,326.81"
Weighted Calculation Converged,Yes
