Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,785482.64
Extraction Timestamp,20250727_172110
Monthly Income,"12,000.00"
Total Investment Amount,"2,076,794.88"
Total Investment Final Value,"6,470,329.21"
Total Investment Profit After Tax,"2,433,754.10"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,027.79"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"1,099,204.84"
Weighted Calculation Converged,Yes
