Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,678805.25
Extraction Timestamp,20250727_173444
Monthly Income,"12,000.00"
Total Investment Amount,"589,682.49"
Total Investment Final Value,"1,247,691.62"
Total Investment Profit After Tax,"339,357.47"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"10,331.43"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"1,146,317.95"
Weighted Calculation Converged,Yes
