Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,616002.77
Extraction Timestamp,20250727_192449
Monthly Income,"12,000.00"
Total Investment Amount,"1,045,725.11"
Total Investment Final Value,"2,340,387.91"
Total Investment Profit After Tax,"676,140.49"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"8,996.97"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"978,274.51"
Weighted Calculation Converged,Yes
