Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,339402.62
Extraction Timestamp,20250727_154753
Monthly Income,"12,000.00"
Total Investment Amount,"929,085.11"
Total Investment Final Value,"2,066,797.89"
Total Investment Profit After Tax,"588,463.01"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"8,209.72"
Weighted Cost (should be ~0),-0.38
Weighted Investment Profit,"806,914.51"
Weighted Calculation Converged,Yes
