Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,666976.52
Extraction Timestamp,20250727_183044
Monthly Income,"12,000.00"
Total Investment Amount,"2,486,418.18"
Total Investment Final Value,"8,018,581.79"
Total Investment Profit After Tax,"3,082,386.35"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,858.79"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"833,581.61"
Weighted Calculation Converged,Yes
