Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),360
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,809019.41
Extraction Timestamp,20250727_172525
Monthly Income,"12,000.00"
Total Investment Amount,"2,306,800.91"
Total Investment Final Value,"7,335,506.65"
Total Investment Profit After Tax,"2,798,905.99"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"7,707.29"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"1,013,199.53"
Weighted Calculation Converged,Yes
