Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,397299.01
Extraction Timestamp,20250728_110133
Monthly Income,"12,000.00"
Total Investment Amount,"505,328.70"
Total Investment Final Value,"791,828.36"
Total Investment Profit After Tax,"139,764.09"
Effective Annual Return After Tax,2.81%
Weighted Monthly Payment (30 years),"8,414.17"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"510,671.21"
Weighted Calculation Converged,Yes
