Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,333488.26
Extraction Timestamp,20250727_150802
Monthly Income,"12,000.00"
Total Investment Amount,"2,819,906.45"
Total Investment Final Value,"9,479,606.90"
Total Investment Profit After Tax,"3,722,962.63"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"5,066.18"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"500,094.45"
Weighted Calculation Converged,Yes
