Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,564191.05
Extraction Timestamp,20250727_193909
Monthly Income,"12,000.00"
Total Investment Amount,"477,132.71"
Total Investment Final Value,"817,863.80"
Total Investment Profit After Tax,"169,602.08"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"9,642.33"
Weighted Cost (should be ~0),0.92
Weighted Investment Profit,"826,868.21"
Weighted Calculation Converged,Yes
