Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),168
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,322837.43
Extraction Timestamp,20250727_230016
Monthly Income,"12,000.00"
Total Investment Amount,"467,702.44"
Total Investment Final Value,"785,598.78"
Total Investment Profit After Tax,"156,544.18"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,430.71"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"548,297.56"
Weighted Calculation Converged,Yes
