Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),240
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,377839.49
Extraction Timestamp,20250727_195704
Monthly Income,"12,000.00"
Total Investment Amount,"1,100,203.61"
Total Investment Final Value,"2,479,016.66"
Total Investment Profit After Tax,"717,229.90"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,924.53"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"779,796.27"
Weighted Calculation Converged,Yes
