Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,597128.01
Extraction Timestamp,20250728_083828
Monthly Income,"12,000.00"
Total Investment Amount,"1,078,449.02"
Total Investment Final Value,"2,208,165.32"
Total Investment Profit After Tax,"582,111.17"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"8,540.04"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"801,551.03"
Weighted Calculation Converged,Yes
