Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,256558.86
Extraction Timestamp,20250727_160239
Monthly Income,"12,000.00"
Total Investment Amount,"84,479.60"
Total Investment Final Value,"135,506.78"
Total Investment Profit After Tax,"24,675.27"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"9,075.91"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"499,520.01"
Weighted Calculation Converged,Yes
