Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,753438.58
Extraction Timestamp,20250728_083358
Monthly Income,"12,000.00"
Total Investment Amount,"1,068,332.78"
Total Investment Final Value,"2,942,456.67"
Total Investment Profit After Tax,"1,009,175.26"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"9,908.19"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"1,387,668.13"
Weighted Calculation Converged,Yes
