Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,427851.17
Extraction Timestamp,20250727_225921
Monthly Income,"12,000.00"
Total Investment Amount,"1,562,566.06"
Total Investment Final Value,"4,204,465.35"
Total Investment Profit After Tax,"1,418,713.88"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,525.22"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"893,434.43"
Weighted Calculation Converged,Yes
