Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1112306.67
Extraction Timestamp,20250727_190835
Monthly Income,"12,000.00"
Total Investment Amount,"1,075,037.11"
Total Investment Final Value,"3,702,357.75"
Total Investment Profit After Tax,"1,463,333.32"
Effective Annual Return After Tax,3.99%
Weighted Monthly Payment (30 years),"11,251.71"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"1,956,962.80"
Weighted Calculation Converged,Yes
