Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),192
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,369678.31
Extraction Timestamp,20250727_224630
Monthly Income,"12,000.00"
Total Investment Amount,"703,753.10"
Total Investment Final Value,"1,275,711.14"
Total Investment Profit After Tax,"286,386.31"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"8,172.36"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"600,247.01"
Weighted Calculation Converged,Yes
