Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,339650.53
Extraction Timestamp,20250728_091430
Monthly Income,"12,000.00"
Total Investment Amount,"103,278.20"
Total Investment Final Value,"168,147.81"
Total Investment Profit After Tax,"31,602.52"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"9,561.93"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"624,721.06"
Weighted Calculation Converged,Yes
