Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,293861.91
Extraction Timestamp,20250727_231324
Monthly Income,"12,000.00"
Total Investment Amount,"668,296.23"
Total Investment Final Value,"1,280,321.97"
Total Investment Profit After Tax,"308,127.84"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,176.83"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"635,703.40"
Weighted Calculation Converged,Yes
