Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),156
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,290627.21
Extraction Timestamp,20250727_164135
Monthly Income,"12,000.00"
Total Investment Amount,"513,046.85"
Total Investment Final Value,"787,898.12"
Total Investment Profit After Tax,"133,237.45"
Effective Annual Return After Tax,2.89%
Weighted Monthly Payment (30 years),"7,696.66"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"358,953.43"
Weighted Calculation Converged,Yes
