Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,258748.76
Extraction Timestamp,20250727_193437
Monthly Income,"12,000.00"
Total Investment Amount,"530,534.36"
Total Investment Final Value,"828,052.33"
Total Investment Profit After Tax,"144,559.70"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"7,537.42"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"341,465.51"
Weighted Calculation Converged,Yes
