Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),5.5
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1290118.02
Extraction Timestamp,20250729_024342
Monthly Income,"12,000.00"
Total Investment Amount,"1,608,293.92"
Total Investment Final Value,"6,276,110.07"
Total Investment Profit After Tax,"2,635,887.74"
Effective Annual Return After Tax,4.12%
Weighted Monthly Payment (30 years),"9,201.84"
Weighted Cost (should be ~0),-0.72
Weighted Investment Profit,"1,711,705.35"
Weighted Calculation Converged,Yes
