Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,207695.10
Extraction Timestamp,20250728_092547
Monthly Income,"12,000.00"
Total Investment Amount,"6,361.36"
Total Investment Final Value,"6,615.89"
Total Investment Profit After Tax,111.35
Effective Annual Return After Tax,0.42%
Weighted Monthly Payment (30 years),"8,521.77"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"249,199.90"
Weighted Calculation Converged,Yes
