Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),216
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,559795.65
Extraction Timestamp,20250727_184035
Monthly Income,"12,000.00"
Total Investment Amount,"915,494.14"
Total Investment Final Value,"1,676,014.59"
Total Investment Profit After Tax,"383,867.90"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"8,470.69"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"676,506.07"
Weighted Calculation Converged,Yes
