Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,1004584.78
Extraction Timestamp,20250727_232728
Monthly Income,"12,000.00"
Total Investment Amount,"817,186.59"
Total Investment Final Value,"2,180,071.81"
Total Investment Profit After Tax,"733,063.75"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"11,325.13"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"1,638,813.29"
Weighted Calculation Converged,Yes
