Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,313887.81
Extraction Timestamp,20250727_170953
Monthly Income,"12,000.00"
Total Investment Amount,"1,436,638.80"
Total Investment Final Value,"3,551,083.86"
Total Investment Profit After Tax,"1,118,028.63"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"7,134.11"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"731,360.69"
Weighted Calculation Converged,Yes
