Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,163128.16
Extraction Timestamp,20250727_184933
Monthly Income,"12,000.00"
Total Investment Amount,"314,256.97"
Total Investment Final Value,"466,273.58"
Total Investment Profit After Tax,"72,820.49"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"7,553.12"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"269,742.50"
Weighted Calculation Converged,Yes
