Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,606007.40
Extraction Timestamp,20250727_153203
Monthly Income,"12,000.00"
Total Investment Amount,"849,527.57"
Total Investment Final Value,"2,062,065.83"
Total Investment Profit After Tax,"637,903.91"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"9,677.35"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"1,174,472.11"
Weighted Calculation Converged,Yes
