Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,336511.54
Extraction Timestamp,20250727_224317
Monthly Income,"12,000.00"
Total Investment Amount,"1,159,422.36"
Total Investment Final Value,"2,237,949.64"
Total Investment Profit After Tax,"547,842.50"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"6,891.19"
Weighted Cost (should be ~0),0.79
Weighted Investment Profit,"432,578.44"
Weighted Calculation Converged,Yes
