Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,454056.01
Extraction Timestamp,20250727_180208
Monthly Income,"12,000.00"
Total Investment Amount,"448,571.70"
Total Investment Final Value,"681,133.79"
Total Investment Profit After Tax,"112,875.36"
Effective Annual Return After Tax,2.61%
Weighted Monthly Payment (30 years),"8,827.17"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"567,427.89"
Weighted Calculation Converged,Yes
