Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,634101.10
Extraction Timestamp,20250727_182651
Monthly Income,"12,000.00"
Total Investment Amount,"1,477,641.88"
Total Investment Final Value,"4,452,660.30"
Total Investment Profit After Tax,"1,625,524.53"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"8,716.61"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"1,266,357.64"
Weighted Calculation Converged,Yes
