Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,621084.90
Extraction Timestamp,20250727_184629
Monthly Income,"12,000.00"
Total Investment Amount,"1,259,781.13"
Total Investment Final Value,"2,883,992.31"
Total Investment Profit After Tax,"853,154.99"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"8,520.79"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"908,218.45"
Weighted Calculation Converged,Yes
