Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,213276.36
Extraction Timestamp,20250727_163919
Monthly Income,"12,000.00"
Total Investment Amount,"383,695.03"
Total Investment Final Value,"589,650.74"
Total Investment Profit After Tax,"99,504.63"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"7,763.36"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"344,305.06"
Weighted Calculation Converged,Yes
