Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),180
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,360918.89
Extraction Timestamp,20250727_160406
Monthly Income,"12,000.00"
Total Investment Amount,"702,932.22"
Total Investment Final Value,"1,173,238.22"
Total Investment Profit After Tax,"232,199.09"
Effective Annual Return After Tax,3.00%
Weighted Monthly Payment (30 years),"7,790.18"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"457,067.76"
Weighted Calculation Converged,Yes
