Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,204076.86
Extraction Timestamp,20250727_181453
Monthly Income,"12,000.00"
Total Investment Amount,"28,572.00"
Total Investment Final Value,"31,886.38"
Total Investment Profit After Tax,"1,481.75"
Effective Annual Return After Tax,1.05%
Weighted Monthly Payment (30 years),"8,426.87"
Weighted Cost (should be ~0),-0.64
Weighted Investment Profit,"290,379.32"
Weighted Calculation Converged,Yes
