Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,384311.63
Extraction Timestamp,20250727_193759
Monthly Income,"12,000.00"
Total Investment Amount,"871,852.28"
Total Investment Final Value,"1,627,926.10"
Total Investment Profit After Tax,"381,280.53"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"7,836.49"
Weighted Cost (should be ~0),0.34
Weighted Investment Profit,"576,148.06"
Weighted Calculation Converged,Yes
