Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,929462.80
Extraction Timestamp,20250728_104247
Monthly Income,"12,000.00"
Total Investment Amount,"1,342,457.66"
Total Investment Final Value,"3,703,211.56"
Total Investment Profit After Tax,"1,281,627.62"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"9,891.08"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"1,401,543.34"
Weighted Calculation Converged,Yes
