Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),240
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,395264.20
Extraction Timestamp,20250727_233008
Monthly Income,"12,000.00"
Total Investment Amount,"985,648.25"
Total Investment Final Value,"2,288,508.78"
Total Investment Profit After Tax,"679,446.96"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"8,415.01"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"894,352.27"
Weighted Calculation Converged,Yes
