Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),180
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,436531.97
Extraction Timestamp,20250727_182054
Monthly Income,"12,000.00"
Total Investment Amount,"479,579.20"
Total Investment Final Value,"817,003.26"
Total Investment Profit After Tax,"167,153.19"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"8,995.13"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"680,419.94"
Weighted Calculation Converged,Yes
